variant_name,split,excluded_groups,num_fake,num_real,metric,threshold,fpr,tpr
full_within,validation,,5440,2141,TPR@1%FPR,0.020242834463715553,0.009808500700607193,0.9963235294117647
full_within,validation,,5440,2141,TPR@0.1%FPR,0.24700668454170227,0.0009341429238673517,0.9836397058823529
full_within,test_ff,,133010,165886,TPR@1%FPR,0.8312265276908875,0.009838081574093051,0.8984286895722127
full_within,test_ff,,133010,165886,TPR@0.1%FPR,0.979263961315155,0.000819840131174421,0.7983008796331102
full_within,ood,,10182,13083,TPR@1%FPR,0.9904038310050964,0.00993655889322021,0.5399725004910627
full_within,ood,,10182,13083,TPR@0.1%FPR,0.9998754858970642,0.000993655889322021,0.19554115105087408
